metric_formula_name,business_meaning,implementation_path,line,code_snippet,inputs,outputs,edge_case_behavior,fallback_behavior,precision_behavior,duplicate_implementations,status
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,471,ratio = high_count / total * 100 if total > 0 else 0.0,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,472,"return RiskAlertsResponse(high_risk_count=high_count, total_loans=total, risk_ratio=round(ratio, 2), high_risk_loans=risk_loans)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,477,"@app.post('/analytics/advanced-risk', response_model=AdvancedRiskResponse, summary='Advanced Risk KPI Snapshot', response_description='Advanced delinquency, yield, concentration, and recovery metrics')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,485,"@app.post('/analytics/cohorts', response_model=CohortAnalyticsResponse, summary='Origination Cohort Analytics', response_description='Vintage-level risk and collections metrics by origination month')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,493,"@app.post('/analytics/vintages', response_model=VintageCurveResponse, summary='Vintage Curve Analytics', response_description='Evolution of delinquency by Months on Book (MoB)')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,501,"@app.post('/analytics/segments', response_model=SegmentAnalyticsResponse, summary='Segment Drill-down Analytics', response_description='Segment-level KPI snapshot for risk and collections monitoring')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,509,"@app.post('/analytics/roll-rates', response_model=RollRateAnalyticsResponse, summary='Roll-Rate and Cure-Rate Analytics', response_description='Transition matrix and cure/migration diagnostics across DPD buckets')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,517,"@app.post('/analytics/stress-test', response_model=StressTestResponse, summary='Portfolio Stress Test', response_description='Baseline vs stressed projections for risk and unit-economics KPIs')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,525,"@app.post('/analytics/risk-stratification', response_model=RiskStratificationResponse, summary='Portfolio Risk Stratification', response_description='Risk bucket breakdown and key portfolio decision flags')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,533,"@app.post('/analytics/unit-economics', response_model=UnitEconomicsResponse, summary='Unit Economics & Credit Quality KPIs', response_description='NPL ratio, LGD, Cost of Risk, NIM, CAC payback period, cure rate, and DPD migration with recommended actions')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,541,"@app.post('/analytics/full-analysis', response_model=FullAnalysisResponse)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,553,"async def _map_full_analysis_response(request: 'LoanPortfolioRequest', service: 'KPIService', kpis: list[Any], trace_id: str, summary: str, roll_rates: 'RollRateAnalyticsResponse') -> FullAnalysisResponse:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,566,"@app.post('/analytics/decision-dashboard', response_model=DecisionDashboardResponse)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,578,"@app.post('/analytics/executive-summary', response_model=ExecutiveAnalyticsResponse)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,582,return ExecutiveAnalyticsResponse(**executive_data),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,587,"@app.post('/data-quality/profile', response_model=DataQualityResponse)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,594,"@app.post('/data-quality/validate', response_model=ValidationResponse)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,601,@app.get('/data/{file_path:path}'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,627,model_path = base_path / 'models' / 'risk' / 'default_risk_torch.pt',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/apps/analytics/api/main.py,638,model_path = base_path / 'models' / 'risk' / 'default_risk_xgb.ubj',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
